,title,rank,date,artist,url,region,chart,trend,streams
481,I Was Wrong - Robin Schulz Remix,80,2017-01-01,A R I Z O N A,https://open.spotify.com/track/3TZ3MiMILR5wrQbbWiFUwI,Austria,top200,MOVE_UP,2604.0
482,Don't Be So Shy - Filatov & Karas Remix,81,2017-01-01,Imany,https://open.spotify.com/track/00vk0sEfb6mr2ehwSw0Uhn,Austria,top200,MOVE_DOWN,2559.0
483,Stoff und Schnaps,82,2017-01-01,"Lil Kleine, Ronnie Flex",https://open.spotify.com/track/463oFGElXVcP8ueC72zvMj,Austria,top200,MOVE_DOWN,2523.0
484,The Greatest (feat. Kendrick Lamar),83,2017-01-01,Sia,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,Austria,top200,MOVE_DOWN,2431.0
485,Let Me Hold You (Turn Me On),84,2017-01-01,"Dante Klein, Cheat Codes",https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU,Austria,top200,MOVE_DOWN,2426.0
486,Hymn for the Weekend - Seeb Remix,85,2017-01-01,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,Austria,top200,MOVE_DOWN,2422.0
487,No Money,86,2017-01-01,Galantis,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,Austria,top200,MOVE_DOWN,2405.0
488,Your Soul (Holding On),87,2017-01-01,"RHODES, Felix Jaehn",https://open.spotify.com/track/4nxvRweTK5ZZhbH3G7PuEn,Austria,top200,MOVE_DOWN,2362.0
489,Ain't My Fault,88,2017-01-01,Zara Larsson,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ,Austria,top200,MOVE_DOWN,2358.0
490,Sorry,89,2017-01-01,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Austria,top200,MOVE_UP,2347.0
491,Hulapalu,90,2017-01-01,Andreas Gabalier,https://open.spotify.com/track/7zja6rwquGA6vzLolzKrda,Austria,top200,MOVE_UP,2346.0
492,Dancing On My Own,91,2017-01-01,Calum Scott,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ,Austria,top200,MOVE_UP,2313.0
493,Panda,92,2017-01-01,Desiigner,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,Austria,top200,SAME_POSITION,2304.0
494,Weak,93,2017-01-01,AJR,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,Austria,top200,MOVE_UP,2271.0
495,Lost on You,94,2017-01-01,LP,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,Austria,top200,MOVE_UP,2269.0
496,Ham kummst,95,2017-01-01,Seiler und Speer,https://open.spotify.com/track/30t2cItUPY7CvZOup7zptn,Austria,top200,MOVE_UP,2234.0
497,Fresh Eyes,96,2017-01-01,Andy Grammer,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,Austria,top200,MOVE_UP,2200.0
498,Cake By The Ocean,97,2017-01-01,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Austria,top200,MOVE_DOWN,2158.0
499,Make Me (Cry),98,2017-01-01,"Noah Cyrus, Labrinth",https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,Austria,top200,MOVE_UP,2122.0
500,Work,99,2017-01-01,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Austria,top200,MOVE_DOWN,2118.0
501,Setting Fires,100,2017-01-01,"The Chainsmokers, XYLØ",https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,Austria,top200,MOVE_DOWN,2065.0
502,We Don't Talk Anymore (feat. Selena Gomez),101,2017-01-01,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Austria,top200,MOVE_UP,2025.0
503,Musik sein,102,2017-01-01,Wincent Weiss,https://open.spotify.com/track/1UXyQicTgZI4PT4zflpodi,Austria,top200,MOVE_UP,2011.0
504,Bad Things (with Camila Cabello),103,2017-01-01,Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,Austria,top200,MOVE_UP,1995.0
505,Sing Me to Sleep,104,2017-01-01,Alan Walker,https://open.spotify.com/track/2Fjz5ZC5BvFdCqcnTZ3ilH,Austria,top200,MOVE_UP,1988.0
506,The Sound of Silence,105,2017-01-01,Disturbed,https://open.spotify.com/track/0eZBeB2xFIS65jQHerispi,Austria,top200,MOVE_UP,1968.0
507,I Would Like,106,2017-01-01,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,Austria,top200,MOVE_UP,1957.0
508,Broccoli (feat. Lil Yachty),107,2017-01-01,Shelley FKA DRAM,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,Austria,top200,MOVE_UP,1955.0
509,Don't You Know - Radio Edit,108,2017-01-01,"Kungs, Jamie N Commons",https://open.spotify.com/track/0cAuqPI1R8RlFsXXWWO039,Austria,top200,MOVE_UP,1917.0
510,This Is What You Came For (feat. Rihanna),109,2017-01-01,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Austria,top200,MOVE_DOWN,1912.0
511,Please Tell Rosie,110,2017-01-01,"Alle Farben, Younotus",https://open.spotify.com/track/2IDDQFHRf9iH35jeL89uNs,Austria,top200,MOVE_UP,1909.0
512,Bad and Boujee (feat. Lil Uzi Vert),111,2017-01-01,Migos,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,Austria,top200,MOVE_UP,1898.0
513,Ain't Your Mama,112,2017-01-01,Jennifer Lopez,https://open.spotify.com/track/2hgzdQdnfWwtdpZbhZlV72,Austria,top200,MOVE_DOWN,1898.0
514,What Do You Love,113,2017-01-01,"Seeb, Jacob Banks",https://open.spotify.com/track/0h4FK0CnlZ3oJnZ6quEk1P,Austria,top200,MOVE_DOWN,1893.0
515,This Girl (Kungs Vs. Cookin' On 3 Burners),114,2017-01-01,Kungs,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,Austria,top200,MOVE_DOWN,1881.0
516,Trust Nobody (feat. Selena Gomez & Tory Lanez),115,2017-01-01,Cashmere Cat,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,Austria,top200,MOVE_UP,1871.0
517,Love Yourself,116,2017-01-01,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Austria,top200,MOVE_DOWN,1869.0
518,An ihnen vorbei,117,2017-01-01,"Bonez MC, RAF Camora",https://open.spotify.com/track/7istTRCq9OK5cEC8sPAc50,Austria,top200,MOVE_UP,1853.0
519,"i hate u, i love u (feat. olivia o'brien)",118,2017-01-01,gnash,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,Austria,top200,MOVE_UP,1818.0
520,Heatwave (feat. Akon),119,2017-01-01,Robin Schulz,https://open.spotify.com/track/2KMJ5CoxY4ECG9TZyNWmpv,Austria,top200,MOVE_DOWN,1807.0
521,Dynamite (feat. Pretty Sister),120,2017-01-01,Nause,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg,Austria,top200,MOVE_UP,1794.0
522,I'm in Love with the Coco,121,2017-01-01,Hitimpulse,https://open.spotify.com/track/7sU6BDmS1qwb78OpUMARPb,Austria,top200,MOVE_DOWN,1753.0
523,Wenn sie tanzt,122,2017-01-01,Max Giesinger,https://open.spotify.com/track/5yKfZwcuSoEkOemLJX6hEm,Austria,top200,MOVE_UP,1753.0
524,I Got You,123,2017-01-01,Bebe Rexha,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,Austria,top200,MOVE_UP,1729.0
525,Too Good,81,2017-01-01,"Drake, Rihanna",https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,Belgium,top200,MOVE_UP,3857.0
526,Can't Hold Us - feat. Ray Dalton,124,2017-01-01,Macklemore & Ryan Lewis,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,Austria,top200,MOVE_DOWN,1709.0
527,Die Immer Lacht - Radio 2016 Mix,125,2017-01-01,"Stereoact, Kerstin Ott",https://open.spotify.com/track/2qOMpFfLZ0agDTouBxUDCb,Austria,top200,MOVE_DOWN,1698.0
528,Shout Out to My Ex,126,2017-01-01,Little Mix,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,Austria,top200,MOVE_DOWN,1684.0
529,7 Years,127,2017-01-01,Lukas Graham,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,Austria,top200,MOVE_UP,1665.0
530,Wonderwall - Remastered,128,2017-01-01,Oasis,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,Austria,top200,MOVE_UP,1645.0
531,Spirits,129,2017-01-01,The Strumbellas,https://open.spotify.com/track/2H6dHxAxGq5oQ9EiinNpXT,Austria,top200,MOVE_UP,1631.0
532,"How Far I'll Go - From ""Moana""",130,2017-01-01,Alessia Cara,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,Austria,top200,MOVE_UP,1630.0
533,Inside the Lines (feat. Casso),131,2017-01-01,Mike Perry,https://open.spotify.com/track/3qaYuV5XZAwiOvGE91HhwS,Austria,top200,MOVE_UP,1619.0
534,Bianco,132,2017-01-01,"Yung Hurn, RIN",https://open.spotify.com/track/0ekFioHmdtwcITYOYXavl6,Austria,top200,MOVE_UP,1599.0
535,Sofia,133,2017-01-01,Alvaro Soler,https://open.spotify.com/track/1VoHrSS3QQ6TbpabLrFiYb,Austria,top200,MOVE_UP,1586.0
536,Lush Life,134,2017-01-01,Zara Larsson,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8,Austria,top200,MOVE_DOWN,1586.0
537,"Lose Yourself - From ""8 Mile"" Soundtrack",135,2017-01-01,Eminem,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,Austria,top200,MOVE_UP,1576.0
538,Wannabe,136,2017-01-01,Spice Girls,https://open.spotify.com/track/1Je1IMUlBXcx1Fz0WE7oPT,Austria,top200,MOVE_DOWN,1573.0
539,Love On The Brain,137,2017-01-01,Rihanna,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,Austria,top200,MOVE_UP,1572.0
540,Places,138,2017-01-01,"Martin Solveig, Ina Wroldsen",https://open.spotify.com/track/6O85MfGECKBqAK2MgSbCaj,Austria,top200,MOVE_DOWN,1561.0
541,Mörder,139,2017-01-01,"Bonez MC, RAF Camora, Gzuz",https://open.spotify.com/track/6v6xHeuMLbCuddN0ETrGhs,Austria,top200,MOVE_UP,1541.0
542,Juju on That Beat (TZ Anthem),140,2017-01-01,"Zay Hilfigerrr, Zayion McCall",https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,Austria,top200,MOVE_UP,1520.0
543,Roses (feat. ROZES),141,2017-01-01,The Chainsmokers,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y,Austria,top200,MOVE_UP,1512.0
544,My House,142,2017-01-01,Flo Rida,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1,Austria,top200,MOVE_DOWN,1512.0
545,Hey Baby,143,2017-01-01,"Dimitri Vegas & Like Mike, Diplo, Deb’s Daughter",https://open.spotify.com/track/6yc377A8qxHIjPUcjGD4ET,Austria,top200,MOVE_DOWN,1510.0
546,Willst du,144,2017-01-01,Alligatoah,https://open.spotify.com/track/3g62kHCCbNwhEKYywx5Xwz,Austria,top200,MOVE_UP,1503.0
547,Don't Stop Believin',145,2017-01-01,Journey,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,Austria,top200,MOVE_UP,1501.0
548,All Time Low,146,2017-01-01,Jon Bellion,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,Austria,top200,MOVE_UP,1490.0
549,This Town,147,2017-01-01,Niall Horan,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,Austria,top200,NEW_ENTRY,1440.0
550,False Alarm,148,2017-01-01,"Matoma, Becky Hill",https://open.spotify.com/track/7gZQfdEQpmwAoPHSbEHzms,Austria,top200,MOVE_DOWN,1436.0
551,Bailar (feat. Elvis Crespo) - Radio Edit,149,2017-01-01,Deorro,https://open.spotify.com/track/1HCw8XKtTgWWU3JlEUR0qQ,Austria,top200,MOVE_DOWN,1436.0
552,Love My Life,150,2017-01-01,Robbie Williams,https://open.spotify.com/track/1YW369EbVyjpeLE3YbsjKQ,Austria,top200,MOVE_UP,1427.0
553,Lean On (feat. MØ & DJ Snake),151,2017-01-01,Major Lazer,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,Austria,top200,MOVE_UP,1425.0
554,"Boom (feat. MOTi, TY Dolla $ign, Wizkid & Kranium)",152,2017-01-01,Major Lazer,https://open.spotify.com/track/3ghPeGA7IkGIZsrIKw9wbi,Austria,top200,MOVE_DOWN,1422.0
555,Stitches,153,2017-01-01,Shawn Mendes,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,Austria,top200,MOVE_UP,1418.0
556,Atemlos durch die Nacht,154,2017-01-01,Helene Fischer,https://open.spotify.com/track/5fPGpdC4tmcVMmTuJV2HRg,Austria,top200,MOVE_DOWN,1409.0
557,Wake Up Where You Are,155,2017-01-01,State of Sound,https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE,Austria,top200,MOVE_DOWN,1398.0
558,Come First,156,2017-01-01,Terror Jr,https://open.spotify.com/track/5fo4LbJ8lOaB54wcM5wPMv,Austria,top200,NEW_ENTRY,1396.0
559,Taped up Heart (feat. Clara Mae),157,2017-01-01,KREAM,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA,Austria,top200,MOVE_UP,1386.0
560,Party Monster,158,2017-01-01,The Weeknd,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,Austria,top200,MOVE_DOWN,1386.0
561,Stronger,159,2017-01-01,Kanye West,https://open.spotify.com/track/6C7RJEIUDqKkJRZVWdkfkH,Austria,top200,MOVE_DOWN,1375.0
562,Sugar (feat. Francesco Yates),160,2017-01-01,Robin Schulz,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,Austria,top200,MOVE_DOWN,1371.0
563,Let's Hurt Tonight,161,2017-01-01,OneRepublic,https://open.spotify.com/track/1oc4kHthIpfa2jQnIL33GE,Austria,top200,NEW_ENTRY,1357.0
564,Soits lebn,162,2017-01-01,Seiler und Speer,https://open.spotify.com/track/6pC9WwxPwliXagk4L8cnuD,Austria,top200,MOVE_UP,1354.0
565,Too Good,163,2017-01-01,"Drake, Rihanna",https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,Austria,top200,MOVE_DOWN,1350.0
566,10 Jahre,164,2017-01-01,"Gzuz, LX, Bonez MC, Maxwell",https://open.spotify.com/track/3KbCjPkewCmJt09FYtyVK5,Austria,top200,MOVE_UP,1342.0
567,Whispering Still (feat. Charity Children) - Little Rose Remix,165,2017-01-01,SRTW,https://open.spotify.com/track/3D3Tkk0d9UmECpH5Fprmuv,Austria,top200,NEW_ENTRY,1331.0
568,Mr. Brightside,166,2017-01-01,The Killers,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,Austria,top200,MOVE_DOWN,1325.0
569,Without Me,167,2017-01-01,Eminem,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk,Austria,top200,NEW_ENTRY,1312.0
570,Once In a While,168,2017-01-01,Timeflies,https://open.spotify.com/track/6cREm4bV7V79Yxdilx9HDo,Austria,top200,MOVE_DOWN,1309.0
571,Photograph,169,2017-01-01,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Austria,top200,NEW_ENTRY,1303.0
572,Feel the Love - Sam Feldt Edit,170,2017-01-01,Janieck,https://open.spotify.com/track/3fJua408ovMRQ0JYGepaAY,Austria,top200,MOVE_UP,1303.0
573,Please Don't Go,171,2017-01-01,Joel Adams,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy,Austria,top200,NEW_ENTRY,1299.0
574,Irgendwas (feat. Bengio),172,2017-01-01,Yvonne Catterfeld,https://open.spotify.com/track/3qlF4ENgFTbAbPZfFF9lxt,Austria,top200,NEW_ENTRY,1296.0
575,Do It Right,173,2017-01-01,"Martin Solveig, Tkay Maidza",https://open.spotify.com/track/767AsV1cQwmOU4PJG96MzO,Austria,top200,MOVE_DOWN,1291.0
576,Bleib in der Schule,174,2017-01-01,Trailerpark,https://open.spotify.com/track/0QjewL57d6QobAvn1JoQd9,Austria,top200,NEW_ENTRY,1276.0
577,Ahnma,175,2017-01-01,"Beginner, Gzuz, Gentleman",https://open.spotify.com/track/5CXjevTAQIYO1Z0yyiOOno,Austria,top200,MOVE_DOWN,1273.0
578,Never Be Like You,176,2017-01-01,"Flume, kai",https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr,Austria,top200,MOVE_DOWN,1264.0
579,Feel (feat. Sena Sener) - Radio Edit,177,2017-01-01,"Mahmut Orhan, Sena Şener",https://open.spotify.com/track/7Is0OPWVcN8DdZpcNuClcy,Austria,top200,MOVE_DOWN,1258.0
580,DUELE EL CORAZON (feat. Wisin),178,2017-01-01,Enrique Iglesias,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,Austria,top200,MOVE_DOWN,1253.0
581,Lighthouse - Andrelli Remix,179,2017-01-01,Hearts & Colors,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,Austria,top200,NEW_ENTRY,1249.0
582,Geiles Leben - Madizin Single Mix,180,2017-01-01,Glasperlenspiel,https://open.spotify.com/track/4GyG53nBdaEvSEn9o8roA2,Austria,top200,MOVE_DOWN,1248.0
583,Talking to You,181,2017-01-01,Izzy Bizu,https://open.spotify.com/track/3N08HLCSwOHhMQKJGIZ7rE,Austria,top200,MOVE_DOWN,1247.0
584,'Till I Collapse,182,2017-01-01,"Eminem, Nate Dogg",https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,Austria,top200,NEW_ENTRY,1246.0
585,Waves,183,2017-01-01,Dean Lewis,https://open.spotify.com/track/64xJ1MMFxxK6osZxJH857T,Austria,top200,NEW_ENTRY,1238.0
586,Not Going Home (feat. Gia Koka),184,2017-01-01,"DVBBS, CMC$",https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,Austria,top200,NEW_ENTRY,1236.0
587,Find You (feat. Jake Reese),185,2017-01-01,Topic,https://open.spotify.com/track/64qGiwJq4tO4wrxiY9CWjE,Austria,top200,MOVE_DOWN,1235.0
588,Cake - Challenge Version,186,2017-01-01,"Flo Rida, 99 Percent",https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t,Austria,top200,NEW_ENTRY,1224.0
589,Billie Jean,187,2017-01-01,Michael Jackson,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,Austria,top200,MOVE_DOWN,1223.0
590,Oceans Away,188,2017-01-01,A R I Z O N A,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I,Austria,top200,NEW_ENTRY,1214.0
591,Lost Boy,189,2017-01-01,Ruth B.,https://open.spotify.com/track/0zMzyHAeMvwq5CRstru1Fp,Austria,top200,NEW_ENTRY,1209.0
592,Hello,190,2017-01-01,Adele,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,Austria,top200,MOVE_UP,1191.0
593,Light,191,2017-01-01,San Holo,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,Austria,top200,NEW_ENTRY,1188.0
594,Erkläre mir die Liebe,192,2017-01-01,Philipp Poisel,https://open.spotify.com/track/3FTKzJI05mtKBIouwQcEpZ,Austria,top200,NEW_ENTRY,1186.0
595,Purple Lamborghini (with Rick Ross),193,2017-01-01,Skrillex,https://open.spotify.com/track/6JyuJFedEvPmdWQW0PkbGJ,Austria,top200,MOVE_DOWN,1185.0
596,Wir sind groß,194,2017-01-01,Mark Forster,https://open.spotify.com/track/0bZcstGSV52WWUR8WkrW5p,Austria,top200,NEW_ENTRY,1180.0
597,Love Me,195,2017-01-01,Jane XØ,https://open.spotify.com/track/1kFJTEnAvJ70S5mXplUAFR,Austria,top200,MOVE_DOWN,1177.0
598,Boyfriends,196,2017-01-01,"Marco Wagner, Die Obersteirer",https://open.spotify.com/track/2tUxTQSGGteM7HljpqWU6J,Austria,top200,MOVE_DOWN,1173.0
599,Love$ick (feat. A$AP Rocky),197,2017-01-01,Mura Masa,https://open.spotify.com/track/7Kq16WtEJzdRSNQgdXsn7Y,Austria,top200,MOVE_DOWN,1172.0
600,Mama Said,198,2017-01-01,Lukas Graham,https://open.spotify.com/track/7675gjlUZzneYiMrQ9Inx8,Austria,top200,MOVE_DOWN,1166.0
601,Nobody Does It Better,199,2017-01-01,Michael Calfan,https://open.spotify.com/track/1BMwsK4pa9KhiFmOp1oCjf,Austria,top200,MOVE_DOWN,1163.0
602,Into You,200,2017-01-01,Ariana Grande,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,Austria,top200,MOVE_DOWN,1159.0
603,Hey Baby,1,2017-01-01,"Dimitri Vegas & Like Mike, Diplo, Deb’s Daughter",https://open.spotify.com/track/6yc377A8qxHIjPUcjGD4ET,Belgium,top200,MOVE_UP,23277.0
604,Closer,2,2017-01-01,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Belgium,top200,MOVE_DOWN,17456.0
605,Starboy,3,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Belgium,top200,MOVE_UP,17374.0
606,Rockabye (feat. Sean Paul & Anne-Marie),4,2017-01-01,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Belgium,top200,MOVE_UP,16763.0
607,What Is Love 2016,5,2017-01-01,Lost Frequencies,https://open.spotify.com/track/5hIR7SX1fSrr5evIAPDY5o,Belgium,top200,MOVE_UP,16197.0
608,Let Me Love You,6,2017-01-01,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Belgium,top200,MOVE_DOWN,15810.0
609,Until the End (feat. Raphaella),7,2017-01-01,Henri PFR,https://open.spotify.com/track/61VEcQZQZUF4o7QgXsOFjB,Belgium,top200,MOVE_UP,13510.0
610,One Dance,8,2017-01-01,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Belgium,top200,MOVE_DOWN,12964.0
611,24K Magic,9,2017-01-01,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Belgium,top200,MOVE_DOWN,12661.0
612,Call On Me - Ryan Riback Extended Remix,10,2017-01-01,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,Belgium,top200,MOVE_UP,12506.0
613,Say You Won't Let Go,11,2017-01-01,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Belgium,top200,MOVE_UP,12262.0
614,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",12,2017-01-01,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Belgium,top200,MOVE_DOWN,11819.0
615,Don't Wanna Know,13,2017-01-01,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Belgium,top200,MOVE_UP,11503.0
616,Ziet Em Duun - Regi & Lester Williams Remix,14,2017-01-01,Van Echelpoel,https://open.spotify.com/track/5rRGbD1s7gQWnWwn0O3no2,Belgium,top200,MOVE_UP,11474.0
617,In the Name of Love,15,2017-01-01,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Belgium,top200,MOVE_UP,11144.0
618,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",16,2017-01-01,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Belgium,top200,MOVE_UP,10970.0
619,Black Beatles,17,2017-01-01,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Belgium,top200,MOVE_UP,10654.0
620,Ziet Em Duun,18,2017-01-01,Van Echelpoel,https://open.spotify.com/track/6WBPdOrzwCo3AXg2kGGD7x,Belgium,top200,MOVE_UP,10475.0
621,I Feel It Coming,19,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Belgium,top200,MOVE_DOWN,10351.0
622,Don't Let Me Down (feat. Daya),20,2017-01-01,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Belgium,top200,MOVE_DOWN,9625.0
623,Just Hold On,21,2017-01-01,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Belgium,top200,MOVE_UP,9473.0
624,Cheap Thrills,22,2017-01-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Belgium,top200,MOVE_DOWN,9453.0
625,Cold Water (feat. Justin Bieber & MØ),23,2017-01-01,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Belgium,top200,MOVE_DOWN,9196.0
626,Human,24,2017-01-01,Rag'n'Bone Man,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O,Belgium,top200,MOVE_UP,9094.0
627,Treat You Better,25,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Belgium,top200,MOVE_DOWN,8969.0
628,Starving,26,2017-01-01,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,Belgium,top200,MOVE_DOWN,8874.0
629,My Way,27,2017-01-01,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Belgium,top200,MOVE_DOWN,8780.0
630,Bobo,47,2017-01-02,J Balvin,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,Colombia,top200,MOVE_DOWN,12594.0
631,Hey Baby - Mattn vs. Regi Remix,28,2017-01-01,"Dimitri Vegas & Like Mike, Diplo, Deb’s Daughter",https://open.spotify.com/track/2q7vWE2hIS1Kj3ShkcKkIS,Belgium,top200,MOVE_UP,8752.0
632,Fake Love,29,2017-01-01,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Belgium,top200,SAME_POSITION,8711.0
633,Sexual,30,2017-01-01,"NEIKED, Dyo",https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop,Belgium,top200,MOVE_UP,8475.0
634,Mercy,31,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,Belgium,top200,MOVE_UP,8433.0
635,All We Know,32,2017-01-01,"The Chainsmokers, Phoebe Ryan",https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,Belgium,top200,MOVE_DOWN,8390.0
636,Heathens,33,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Belgium,top200,SAME_POSITION,8367.0
637,If You Believe,34,2017-01-01,"D5R, Maureen",https://open.spotify.com/track/4FbcVWgOjljdetmSqzM7NN,Belgium,top200,MOVE_UP,7819.0
638,Love Me Now,35,2017-01-01,John Legend,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,Belgium,top200,MOVE_UP,7567.0
639,Side To Side,36,2017-01-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Belgium,top200,MOVE_UP,7287.0
640,Work from Home (feat. Ty Dolla $ign),37,2017-01-01,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Belgium,top200,MOVE_DOWN,7277.0
